route/surface,role,visible text,banned term,classification,replacement,runtime proof,status
/DeployRecovery,Operator,POST /api/auth/multi-login,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::frontend/src/pages/admin/DeployRecovery.jsx:198,EXEMPT
/DeployRecovery,Operator,Operational Truth Spine,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/pages/admin/DeployRecovery.jsx:89,EXEMPT
/DevHub,Operator,Confidential developer-facing export and snapshot controls.,snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/pages/DevHub.jsx:207,EXEMPT
/DevHub,Operator,"Pin a snapshot before handing material to any outside party, and pair it with the source bundle only when you need a byte-exact diligence package.",snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/pages/DevHub.jsx:241,EXEMPT
/DevHub,Operator,Pin a Snapshot,snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/pages/DevHub.jsx:262,EXEMPT
/DevHub,Operator,Save Snapshot,snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/pages/DevHub.jsx:275,EXEMPT
/DevHub,Operator,"One-click export of the entire application source tree — backend, frontend, scripts, and memory docs — to pair with a pinned manual snapshot when the recipient needs code + documentation together.",backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::frontend/src/pages/DevHub.jsx:281,EXEMPT
/DevHub,Operator,"One-click export of the entire application source tree — backend, frontend, scripts, and memory docs — to pair with a pinned manual snapshot when the recipient needs code + documentation together.",frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::frontend/src/pages/DevHub.jsx:281,EXEMPT
/DevHub,Operator,"One-click export of the entire application source tree — backend, frontend, scripts, and memory docs — to pair with a pinned manual snapshot when the recipient needs code + documentation together.",snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/pages/DevHub.jsx:281,EXEMPT
/DevHub,Operator,Snapshot Archive,snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/pages/DevHub.jsx:293,EXEMPT
/DevHub,Operator,Snapshot count,snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/pages/DevHub.jsx:321,EXEMPT
/IntegrationTruth,Operator,Integration Truth,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/pages/admin/IntegrationTruth.jsx:196,EXEMPT
/IntegrationTruth,Operator,Loading alias telemetry…,telemetry,TECHNICAL_ADMIN_EXCEPTION,activity details,static_scan::frontend/src/pages/admin/IntegrationTruth.jsx:319,EXEMPT
/IntegrationTruth,Operator,/admin/integrations/truth-status,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/pages/admin/IntegrationTruth.jsx:451,EXEMPT
/IntegrationTruth,Operator,Integration Truth,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/pages/admin/IntegrationTruth.jsx:503,EXEMPT
/OccTrustEventsConsumer.contract.test,Operator,Governance & Trust,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/__tests__/OccTrustEventsConsumer.contract.test.jsx:51,EXEMPT
/OperationsControlCenter.ots.test,Operator,Platform Runtime,runtime,TECHNICAL_ADMIN_EXCEPTION,current view,static_scan::frontend/src/pages/__tests__/OperationsControlCenter.ots.test.jsx:85,EXEMPT
/OperationsControlCenter.ots.test,Operator,API Health,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::frontend/src/pages/__tests__/OperationsControlCenter.ots.test.jsx:88,EXEMPT
/SelfProtection,Operator,/admin/governance/self-protection,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:129,EXEMPT
/SelfProtection,Operator,Governance · Self-Protection,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:148,EXEMPT
/SelfProtection,Operator,Read-only operational visibility into the platform's own governance protections.,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:149,EXEMPT
/SelfProtection,Operator,Governance · Self-Protection,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:169,EXEMPT
/SelfProtection,Operator,Read-only operational visibility into the platform's own governance protections.,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:170,EXEMPT
/SelfProtection,Operator,Reading governance state…,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:177,EXEMPT
/SelfProtection,Operator,Governance · Self-Protection,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:237,EXEMPT
/SelfProtection,Operator,Read-only operational visibility into the platform's own governance protections.,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:238,EXEMPT
/SelfProtection,Operator,Governance guardrails for the platform itself,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:252,EXEMPT
/SelfProtection,Operator,Generated by backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::frontend/src/pages/admin/SelfProtection.jsx:283,EXEMPT
/SelfProtection,Operator,Probe runtime,runtime,TECHNICAL_ADMIN_EXCEPTION,current view,static_scan::frontend/src/pages/admin/SelfProtection.jsx:296,EXEMPT
/SelfProtection,Operator,Context governance,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:307,EXEMPT
/SelfProtection,Operator,Telemetry doctrine,telemetry,TECHNICAL_ADMIN_EXCEPTION,activity details,static_scan::frontend/src/pages/admin/SelfProtection.jsx:318,EXEMPT
/SelfProtection,Operator,Open governance gaps,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/pages/admin/SelfProtection.jsx:340,EXEMPT
/SelfProtection,Operator,Deployment lineage,lineage,TECHNICAL_ADMIN_EXCEPTION,record history,static_scan::frontend/src/pages/admin/SelfProtection.jsx:347,EXEMPT
AdminBackupVerificationPanel,Shared Operator Component,Operational Truth Spine,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/components/AdminBackupVerificationPanel.jsx:152,EXEMPT
AdminBackupVerificationPanel,Shared Operator Component,Truth subject=,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/components/AdminBackupVerificationPanel.jsx:158,EXEMPT
AdminBackupVerificationPanel,Shared Operator Component,Lineage,lineage,TECHNICAL_ADMIN_EXCEPTION,record history,static_scan::frontend/src/components/AdminBackupVerificationPanel.jsx:276,EXEMPT
AdminReferenceLookup,Shared Operator Component,Paste a canonical reference to jump straight to the record.,canonical,TECHNICAL_ADMIN_EXCEPTION,approved,static_scan::frontend/src/components/AdminReferenceLookup.jsx:62,EXEMPT
AdminShell,Shared Operator Component,Governance Health,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/AdminShell.jsx:63,EXEMPT
AdminShell,Shared Operator Component,Governance & Trust,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/AdminShell.jsx:86,EXEMPT
AdminShell,Shared Operator Component,Governance & Trust,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/AdminShell.jsx:87,EXEMPT
AdminShell,Shared Operator Component,Governance & Trust,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/AdminShell.jsx:88,EXEMPT
AdminShell,Shared Operator Component,Governance & Trust,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/AdminShell.jsx:89,EXEMPT
AdminShell,Shared Operator Component,Governance & Trust,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/AdminShell.jsx:96,EXEMPT
AdminSignatureMigrationPanel,Shared Operator Component,Collection,collection,TECHNICAL_ADMIN_EXCEPTION,record list,static_scan::frontend/src/components/AdminSignatureMigrationPanel.jsx:134,EXEMPT
AdminUnifiedDirectoryPanel,Shared Operator Component,Auto-mirrored from a legacy per-portal collection (Phase K1).,collection,TECHNICAL_ADMIN_EXCEPTION,record list,static_scan::frontend/src/components/AdminUnifiedDirectoryPanel.jsx:63,EXEMPT
BackendVersionBadge,Shared Operator Component,Backend …,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::frontend/src/components/BackendVersionBadge.jsx:33,EXEMPT
BackendVersionBadge,Shared Operator Component,Backend /api/version unreachable — redeploy,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::frontend/src/components/BackendVersionBadge.jsx:46,EXEMPT
BackendVersionBadge,Shared Operator Component,Backend /api/version unreachable — redeploy,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::frontend/src/components/BackendVersionBadge.jsx:46,EXEMPT
DraftHealthTile,Shared Operator Component,/draft-telemetry/recent?limit=200,telemetry,TECHNICAL_ADMIN_EXCEPTION,activity details,static_scan::frontend/src/components/admin/DraftHealthTile.jsx:120,EXEMPT
DraftHealthTile,Shared Operator Component,/draft-telemetry/health,telemetry,TECHNICAL_ADMIN_EXCEPTION,activity details,static_scan::frontend/src/components/admin/DraftHealthTile.jsx:121,EXEMPT
LocationIntelligencePanel,Shared Operator Component,Read-only overlay. Approve / reject linkages from the Reconciliation screen.,reconciliation,TECHNICAL_ADMIN_EXCEPTION,review,static_scan::frontend/src/components/admin/LocationIntelligencePanel.jsx:63,EXEMPT
LocationIntelligencePanel,Shared Operator Component,Open Reconciliation,reconciliation,TECHNICAL_ADMIN_EXCEPTION,review,static_scan::frontend/src/components/admin/LocationIntelligencePanel.jsx:73,EXEMPT
MaintainxP0Tab,Shared Operator Component,API key configured,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::frontend/src/components/admin/MaintainxP0Tab.jsx:200,EXEMPT
MaintainxP0Tab,Shared Operator Component,Last 4 characters of the API key — for confirmation only,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::frontend/src/components/admin/MaintainxP0Tab.jsx:211,EXEMPT
MaintainxP0Tab,Shared Operator Component,to probe the MaintainX API using the server-side environment key. No secret data is sent to the browser.,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::frontend/src/components/admin/MaintainxP0Tab.jsx:324,EXEMPT
OperationalHealthDashboardShell,Shared Operator Component,Primary route,route,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::frontend/src/components/admin/operational-health/OperationalHealthDashboardShell.jsx:149,EXEMPT
OperationalHealthDashboardShell,Shared Operator Component,Truth ownership,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/components/admin/operational-health/OperationalHealthDashboardShell.jsx:193,EXEMPT
OperationalHealthDashboardShell,Shared Operator Component,Enterprise Governance is the first constitutional module on the shared health framework.,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/admin/operational-health/OperationalHealthDashboardShell.jsx:83,EXEMPT
OperationalHealthDashboardShell,Shared Operator Component,Governance & Trust,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/admin/operational-health/OperationalHealthDashboardShell.jsx:84,EXEMPT
R2LifecyclePanel,Shared Operator Component,"Storage and backup truth are still being reported from the live recovery snapshot and integration health signals. This advanced lifecycle scanner is not enabled here, so the panel stays hidden instead of linking to dead data.",snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/components/admin/R2LifecyclePanel.jsx:114,EXEMPT
R2LifecyclePanel,Shared Operator Component,"Storage and backup truth are still being reported from the live recovery snapshot and integration health signals. This advanced lifecycle scanner is not enabled here, so the panel stays hidden instead of linking to dead data.",truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/components/admin/R2LifecyclePanel.jsx:114,EXEMPT
R2LifecyclePanel,Shared Operator Component,Classification Snapshot,snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/components/admin/R2LifecyclePanel.jsx:219,EXEMPT
R2LifecyclePanel,Shared Operator Component,Snapshot is derived from authoritative complete-R2 backup evidence and the governed 72h / 30d / 90d / 12m retention architecture.,snapshot,TECHNICAL_ADMIN_EXCEPTION,saved update,static_scan::frontend/src/components/admin/R2LifecyclePanel.jsx:356,EXEMPT
RestoreBackupPanel,Shared Operator Component,— every collection found in the .zip is,collection,TECHNICAL_ADMIN_EXCEPTION,record list,static_scan::frontend/src/components/RestoreBackupPanel.jsx:346,EXEMPT
RestoreBackupPanel,Shared Operator Component,wipe every collection,collection,TECHNICAL_ADMIN_EXCEPTION,record list,static_scan::frontend/src/components/RestoreBackupPanel.jsx:391,EXEMPT
TrustPrimitives,Shared Operator Component,Truth ownership,truth,TECHNICAL_ADMIN_EXCEPTION,approved record,static_scan::frontend/src/components/admin/trust/TrustPrimitives.jsx:261,EXEMPT
domainMap,Shared Operator Component,System & Governance,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/admin/sidebar/domainMap.js:104,EXEMPT
domainMap,Shared Operator Component,Governance Health,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/admin/sidebar/domainMap.js:90,EXEMPT
domainMap,Shared Operator Component,Project Identity Governance,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/components/admin/sidebar/domainMap.js:98,EXEMPT
email_audit_status,Technical,Canonical email-routing audit status contract.,canonical,TECHNICAL_ADMIN_EXCEPTION,approved,static_scan::backend/lib/email_audit_status.py:1,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/approval-flows,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:104,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/delegations,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:114,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/separation-of-duties,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:124,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/authority,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:129,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/emergency-overrides,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:134,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/identities,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:14,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/decisions,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:144,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/audit,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:149,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/versions,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:154,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/health,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:159,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/organization,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:19,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/hierarchy/overview,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:24,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/hierarchy/backfill/run,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:29,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/hierarchy/backfill/latest,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:34,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/overview,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:4,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/hierarchy/review-queue,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:74,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/policies,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:89,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/registry,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:9,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/permissions,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:94,EXEMPT
enterpriseGovernanceApi,Technical,/admin/governance/roles,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/enterpriseGovernanceApi.js:99,EXEMPT
export_pdf_fallback,Technical,frontend,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/export_pdf_fallback.py:38,EXEMPT
export_pdf_fallback,Technical,frontend,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/export_pdf_fallback.py:39,EXEMPT
hub_banners_pdf,Technical,frontend,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/hub_banners_pdf.py:35,EXEMPT
notification_delivery,Technical,invalid api key,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::backend/lib/notification_delivery.py:361,EXEMPT
notification_delivery,Technical,api key is invalid,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::backend/lib/notification_delivery.py:362,EXEMPT
notifications,Technical,/admin/governance,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::backend/routes/notifications.py:156,EXEMPT
notifications,Technical,/admin/governance,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::backend/routes/notifications.py:227,EXEMPT
notifications,Technical,Governance score dropped by 12 points overnight,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::backend/routes/notifications.py:29,EXEMPT
notifications,Technical,/admin/governance,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::backend/routes/notifications.py:32,EXEMPT
notifications,Technical,Operational records reference employee names HR's master cannot resolve. Resolving each one closes operational records back into the canonical identity timeline.,canonical,TECHNICAL_ADMIN_EXCEPTION,approved,static_scan::backend/routes/notifications.py:406,EXEMPT
notifications,Technical,"Visit Crew Compliance to see which of these are on your projects — read-only governance, but you can escalate to Safety/HR.",governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::backend/routes/notifications.py:518,EXEMPT
notifications,Technical,Safety governance issue — surfaces here so FL knows incident exposure on the field side.,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::backend/routes/notifications.py:684,EXEMPT
pdf_render,Technical,"These files were attached to the canonical Daily Report record. Extraction results were not persisted on this report, so the PDF is listing the stored evidence references directly.",canonical,TECHNICAL_ADMIN_EXCEPTION,approved,static_scan::backend/pdf_render.py:322,EXEMPT
pdf_render,Technical,frontend,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/pdf_render.py:35,EXEMPT
pdf_render,Technical,frontend,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/pdf_render.py:36,EXEMPT
phase56_notify_audit_proof,Technical,Runtime cert · edit cycle,runtime,TECHNICAL_ADMIN_EXCEPTION,current view,static_scan::backend/tests/runtime_cert/phase56_notify_audit_proof.py:104,EXEMPT
phase56_notify_audit_proof,Technical,Runtime cert · remove cycle,runtime,TECHNICAL_ADMIN_EXCEPTION,current view,static_scan::backend/tests/runtime_cert/phase56_notify_audit_proof.py:113,EXEMPT
phase56_notify_audit_proof,Technical,Runtime cert · re-assign cycle,runtime,TECHNICAL_ADMIN_EXCEPTION,current view,static_scan::backend/tests/runtime_cert/phase56_notify_audit_proof.py:126,EXEMPT
phase56_notify_audit_proof,Technical,/app/backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/runtime_cert/phase56_notify_audit_proof.py:29,EXEMPT
phase56_notify_audit_proof,Technical,ZZ-RUNTIME-CERT-2026,runtime,TECHNICAL_ADMIN_EXCEPTION,current view,static_scan::backend/tests/runtime_cert/phase56_notify_audit_proof.py:37,EXEMPT
phase56_notify_audit_proof,Technical,/app/backend/.env,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/runtime_cert/phase56_notify_audit_proof.py:57,EXEMPT
pm_welcome_pdf,Technical,frontend,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/pm_welcome_pdf.py:38,EXEMPT
projectControlsApi,Technical,/admin/governance/project-controls/event-contracts,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/projectControlsApi.js:37,EXEMPT
projectControlsApi,Technical,/admin/governance/project-controls/overview,governance,TECHNICAL_ADMIN_EXCEPTION,oversight,static_scan::frontend/src/lib/projectControlsApi.js:4,EXEMPT
submissionConfirmation,Technical,Service Truck Reconciliation Filed Successfully,reconciliation,TECHNICAL_ADMIN_EXCEPTION,review,static_scan::frontend/src/lib/submissionConfirmation.js:266,EXEMPT
submissionConfirmation,Technical,This service truck reconciliation is on file for shop accountability.,reconciliation,TECHNICAL_ADMIN_EXCEPTION,review,static_scan::frontend/src/lib/submissionConfirmation.js:267,EXEMPT
test_dr_pdf_002_executive_comprehension,Technical,/app/backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_dr_pdf_002_executive_comprehension.py:10,EXEMPT
test_dr_pdf_002_executive_comprehension,Technical,/app/backend/pdf_render.py,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_dr_pdf_002_executive_comprehension.py:285,EXEMPT
test_dr_pdf_002_executive_comprehension,Technical,/app/backend/pdf_render.py,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_dr_pdf_002_executive_comprehension.py:307,EXEMPT
test_dr_pdf_003_polish_and_totals,Technical,/app/backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_dr_pdf_003_polish_and_totals.py:17,EXEMPT
test_dr_pdf_003_polish_and_totals,Technical,/app/backend/pdf_render.py,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_dr_pdf_003_polish_and_totals.py:279,EXEMPT
test_dr_pdf_003_polish_and_totals,Technical,/app/backend/pdf_render.py,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_dr_pdf_003_polish_and_totals.py:359,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,/api,API,TECHNICAL_ADMIN_EXCEPTION,admin settings,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:173,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,x-dr-v2-canonical-language,canonical,TECHNICAL_ADMIN_EXCEPTION,approved,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:350,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,x-dr-v2-canonical-language,canonical,TECHNICAL_ADMIN_EXCEPTION,approved,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:436,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,/app/frontend/src/pages/daily-report-v2/DailyReportV2.jsx,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:446,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,/app/frontend/src/pages/daily-report-v2/DailyReportV2.jsx,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:456,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,/app/backend/routes/dr_v2_pdf.py,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:465,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,frontend/src,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:467,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,/app/frontend/src,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:545,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,/app/frontend/src/components/DrV2ApprovedReportsPanel.jsx,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:575,EXEMPT
test_dr_roi_001f_v2_pdf,Technical,/app/frontend/src/pages/daily-report-v2,frontend,TECHNICAL_ADMIN_EXCEPTION,page,static_scan::backend/tests/test_dr_roi_001f_v2_pdf.py:588,EXEMPT
test_iter182_backup_email_storm_fix,Technical,/app/backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter182_backup_email_storm_fix.py:30,EXEMPT
test_iter182_backup_email_storm_fix,Technical,/app/backend/.env,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter182_backup_email_storm_fix.py:41,EXEMPT
test_iter310_pdf_single_footer_invariant,Technical,backend/pdf_render.py,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter310_pdf_single_footer_invariant.py:41,EXEMPT
test_iter310_pdf_single_footer_invariant,Technical,backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter310_pdf_single_footer_invariant.py:43,EXEMPT
test_iter310_pdf_single_footer_invariant,Technical,iter310 lost: canonical 'Generated through MASCI Operations Platform',canonical,TECHNICAL_ADMIN_EXCEPTION,approved,static_scan::backend/tests/test_iter310_pdf_single_footer_invariant.py:84,EXEMPT
test_iter331_pdf_non_blocking,Technical,backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter331_pdf_non_blocking.py:22,EXEMPT
test_iter331_pdf_non_blocking,Technical,backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter331_pdf_non_blocking.py:34,EXEMPT
test_iter331_pdf_non_blocking,Technical,backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter331_pdf_non_blocking.py:46,EXEMPT
test_iter331_pdf_non_blocking,Technical,backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter331_pdf_non_blocking.py:54,EXEMPT
test_iter331_pdf_non_blocking,Technical,backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter331_pdf_non_blocking.py:59,EXEMPT
test_iter337_pdf_header_reference,Technical,backend,backend,TECHNICAL_ADMIN_EXCEPTION,system records,static_scan::backend/tests/test_iter337_pdf_header_reference.py:16,EXEMPT
